t,px,py,pz,vx,vy,vz,ax,ay,az
15.97,6.69554,5.51227,1.01839,0.322734,0.449238,0.0177555,-0.00164608,0.00097049,-0.000766702
15.98,6.69877,5.51676,1.01857,0.322719,0.449248,0.0177456,-0.00138512,0.00106339,-0.00122939
15.99,6.702,5.52125,1.01874,0.322706,0.449259,0.017731,-0.00112417,0.0011563,-0.00169207
16,6.70523,5.52575,1.01892,0.322696,0.449271,0.0177117,-0.00086322,0.0012492,-0.00215475
16.01,6.70845,5.53024,1.0191,0.322689,0.449284,0.0176879,-0.000602267,0.0013421,-0.00261744
16.02,6.71168,5.53473,1.01927,0.322684,0.449298,0.0176594,-0.000341315,0.001435,-0.00308012
16.03,6.71491,5.53922,1.01945,0.322682,0.449313,0.0176263,-8.03629e-05,0.0015279,-0.0035428
16.04,6.71813,5.54372,1.01963,0.322683,0.449329,0.0175885,0.000180589,0.00162081,-0.00400548
16.05,6.72136,5.54821,1.0198,0.322686,0.449345,0.0175461,0.000441542,0.00171371,-0.00446817
16.06,6.72459,5.5527,1.01998,0.322691,0.449363,0.0174992,0.000702494,0.00180661,-0.00493085
16.07,6.72781,5.5572,1.02015,0.3227,0.449382,0.0174475,0.000963446,0.00189951,-0.00539353
16.08,6.73104,5.56169,1.02033,0.322711,0.449401,0.0173913,0.0012244,0.00199242,-0.00585622
16.09,6.73427,5.56619,1.0205,0.322724,0.449421,0.0173304,0.00148535,0.00208532,-0.0063189
16.1,6.73749,5.57068,1.02067,0.32274,0.449443,0.0172649,0.0017463,0.00217822,-0.00678158
16.11,6.74072,5.57517,1.02084,0.322759,0.449465,0.0171948,0.00200726,0.00227112,-0.00724427
16.12,6.74395,5.57967,1.02102,0.322781,0.449488,0.01712,0.00226821,0.00236403,-0.00770695
16.13,6.74718,5.58416,1.02119,0.322805,0.449512,0.0170406,0.00252916,0.00245693,-0.00816963
16.14,6.75041,5.58866,1.02136,0.322831,0.449537,0.0169566,0.00279011,0.00254983,-0.00863232
16.15,6.75363,5.59316,1.02153,0.32286,0.449563,0.016868,0.00305106,0.00264273,-0.009095
16.16,6.75686,5.59765,1.02169,0.322892,0.44959,0.0167747,0.00331202,0.00273564,-0.00955768
16.17,6.76009,5.60215,1.02186,0.322927,0.449618,0.0166768,0.00357297,0.00282854,-0.0100204
16.18,6.76332,5.60664,1.02203,0.322964,0.449647,0.0165743,0.00383392,0.00292144,-0.010483
16.19,6.76655,5.61114,1.02219,0.323003,0.449676,0.0164672,0.00409487,0.00301434,-0.0109457
16.2,6.76978,5.61564,1.02236,0.323045,0.449707,0.0163554,0.00435583,0.00310725,-0.0114084
16.21,6.77301,5.62013,1.02252,0.32309,0.449738,0.016239,0.00461678,0.00320015,-0.0118711
16.22,6.77624,5.62463,1.02268,0.323138,0.449771,0.016118,0.00487773,0.00329305,-0.0123338
16.23,6.77948,5.62913,1.02284,0.323188,0.449804,0.0159923,0.00513868,0.00338595,-0.0127965
16.24,6.78271,5.63363,1.023,0.323241,0.449839,0.0158621,0.00539963,0.00347886,-0.0132591
16.25,6.78594,5.63813,1.02316,0.323296,0.449874,0.0157271,0.00566059,0.00357176,-0.0137218
16.26,6.78716,5.63982,1.02322,0.323317,0.449887,0.015675,0.00575905,0.00360681,-0.0138964
16.27,6.79039,5.64432,1.02338,0.323375,0.449921,0.0155353,0.00583763,0.00306314,-0.0140453
16.28,6.79363,5.64882,1.02353,0.323434,0.449949,0.0153941,0.0059162,0.00251946,-0.0141941
16.29,6.79686,5.65332,1.02368,0.323494,0.449971,0.0152515,0.00599478,0.00197579,-0.0143429
16.3,6.8001,5.65782,1.02383,0.323554,0.449988,0.0151073,0.00607335,0.00143211,-0.0144918
16.31,6.80333,5.66232,1.02399,0.323615,0.45,0.0149616,0.00615193,0.000888439,-0.0146406
16.32,6.80657,5.66682,1.02413,0.323677,0.450006,0.0148145,0.00623051,0.000344764,-0.0147895
16.33,6.80981,5.67132,1.02428,0.32374,0.450007,0.0146658,0.00630908,-0.000198911,-0.0149383
16.34,6.81304,5.67582,1.02443,0.323803,0.450002,0.0145157,0.00638766,-0.000742586,-0.0150872
16.35,6.81628,5.68032,1.02457,0.323868,0.449992,0.0143641,0.00646624,-0.00128626,-0.015236
16.36,6.81952,5.68482,1.02471,0.323933,0.449976,0.014211,0.00654481,-0.00182994,-0.0153848
16.37,6.82276,5.68932,1.02486,0.323998,0.449955,0.0140564,0.00662339,-0.00237361,-0.0155337
16.38,6.826,5.69382,1.025,0.324065,0.449929,0.0139003,0.00670197,-0.00291729,-0.0156825
16.39,6.82924,5.69832,1.02513,0.324133,0.449897,0.0137427,0.00678054,-0.00346096,-0.0158314
16.4,6.83248,5.70282,1.02527,0.324201,0.44986,0.0135837,0.00685912,-0.00400464,-0.0159802
16.41,6.83573,5.70732,1.02541,0.32427,0.449817,0.0134231,0.00693769,-0.00454831,-0.0161291
16.42,6.83897,5.71181,1.02554,0.324339,0.449769,0.0132611,0.00701627,-0.00509199,-0.0162779
16.43,6.84221,5.71631,1.02567,0.32441,0.449715,0.0130976,0.00709485,-0.00563566,-0.0164267
16.44,6.84546,5.72081,1.0258,0.324481,0.449656,0.0129326,0.00717342,-0.00617934,-0.0165756
16.45,6.8487,5.72531,1.02593,0.324553,0.449591,0.0127661,0.007252,-0.00672301,-0.0167244
16.46,6.85195,5.7298,1.02606,0.324626,0.449521,0.0125981,0.00733058,-0.00726669,-0.0168733
16.47,6.8552,5.7343,1.02618,0.3247,0.449446,0.0124286,0.00740915,-0.00781036,-0.0170221
16.48,6.85844,5.73879,1.0263,0.324775,0.449365,0.0122576,0.00748773,-0.00835404,-0.017171
16.49,6.86169,5.74328,1.02643,0.32485,0.449279,0.0120852,0.0075663,-0.00889771,-0.0173198
16.5,6.86494,5.74778,1.02655,0.324926,0.449187,0.0119112,0.00764488,-0.00944139,-0.0174686
16.51,6.86819,5.75227,1.02666,0.325003,0.44909,0.0117358,0.00772346,-0.00998506,-0.0176175
16.52,6.87144,5.75676,1.02678,0.32508,0.448988,0.0115589,0.00780203,-0.0105287,-0.0177663
16.53,6.87469,5.76125,1.0269,0.325159,0.44888,0.0113805,0.00788061,-0.0110724,-0.0179152
16.54,6.87794,5.76573,1.02701,0.325238,0.448766,0.0112006,0.00795919,-0.0116161,-0.018064
16.55,6.8812,5.77022,1.02712,0.325318,0.448647,0.0110192,0.00803776,-0.0121598,-0.0182129
16.56,6.88445,5.77471,1.02723,0.325399,0.448523,0.0108363,0.00811634,-0.0127034,-0.0183617
16.57,6.8877,5.77919,1.02734,0.32548,0.448393,0.010652,0.00819492,-0.0132471,-0.0185106
16.58,6.89096,5.78368,1.02744,0.325563,0.448258,0.0104661,0.00827349,-0.0137908,-0.0186594
16.59,6.89422,5.78816,1.02755,0.325646,0.448117,0.0102788,0.00835207,-0.0143345,-0.0188082
16.6,6.89747,5.79264,1.02765,0.32573,0.447971,0.0100899,0.00843064,-0.0148781,-0.0189571
16.61,6.90073,5.79712,1.02775,0.325814,0.44782,0.00989963,0.00850922,-0.0154218,-0.0191059
16.62,6.90399,5.80159,1.02785,0.3259,0.447663,0.00970783,0.0085878,-0.0159655,-0.0192548
16.63,6.90725,5.80607,1.02794,0.325986,0.447501,0.00951454,0.00866637,-0.0165092,-0.0194036
16.64,6.91051,5.81054,1.02804,0.326073,0.447333,0.00931976,0.00874495,-0.0170528,-0.0195525
16.65,6.91377,5.81502,1.02813,0.326161,0.447159,0.00912349,0.00882353,-0.0175965,-0.0197013
16.66,6.91703,5.81949,1.02822,0.32625,0.446981,0.00892573,0.0089021,-0.0181402,-0.0198501
16.67,6.92029,5.82396,1.02831,0.326339,0.446797,0.00872649,0.00898068,-0.0186839,-0.019999
16.68,6.92356,5.82842,1.02839,0.326429,0.446607,0.00852575,0.00905925,-0.0192275,-0.0201478
16.69,6.92682,5.83289,1.02848,0.32652,0.446412,0.00832353,0.00913783,-0.0197712,-0.0202967
16.7,6.92791,5.83438,1.02851,0.326551,0.446346,0.00825573,0.00916405,-0.0199526,-0.0203463
16.71,6.93118,5.83884,1.02859,0.326649,0.446146,0.00805284,0.0103918,-0.0200316,-0.0202314
16.72,6.93445,5.8433,1.02867,0.326759,0.445945,0.0078511,0.0116197,-0.0201106,-0.0201165
16.73,6.93771,5.84776,1.02874,0.326881,0.445744,0.00765051,0.0128475,-0.0201896,-0.0200016
16.74,6.94098,5.85222,1.02882,0.327016,0.445541,0.00745107,0.0140753,-0.0202686,-0.0198867
16.75,6.94425,5.85667,1.02889,0.327162,0.445338,0.00725278,0.0153031,-0.0203476,-0.0197718
16.76,6.94753,5.86112,1.02896,0.327322,0.445134,0.00705563,0.0165309,-0.0204266,-0.0196569
16.77,6.9508,5.86557,1.02903,0.327493,0.44493,0.00685964,0.0177587,-0.0205056,-0.019542
16.78,6.95408,5.87002,1.0291,0.327677,0.444724,0.00666479,0.0189865,-0.0205846,-0.0194271
16.79,6.95735,5.87447,1.02917,0.327873,0.444518,0.00647109,0.0202143,-0.0206636,-0.0193122
16.8,6.96063,5.87891,1.02923,0.328081,0.444311,0.00627855,0.0214421,-0.0207426,-0.0191973
16.81,6.96392,5.88335,1.02929,0.328302,0.444103,0.00608715,0.0226699,-0.0208216,-0.0190824
16.82,6.9672,5.88779,1.02935,0.328534,0.443895,0.0058969,0.0238977,-0.0209006,-0.0189675
16.83,6.97049,5.89223,1.02941,0.32878,0.443685,0.0057078,0.0251255,-0.0209796,-0.0188526
16.84,6.97378,5.89667,1.02947,0.329037,0.443475,0.00551985,0.0263533,-0.0210586,-0.0187378
16.85,6.97707,5.9011,1.02952,0.329307,0.443264,0.00533304,0.0275811,-0.0211376,-0.0186229
16.86,6.98036,5.90553,1.02957,0.329589,0.443052,0.00514739,0.0288089,-0.0212166,-0.018508
16.87,6.98366,5.90996,1.02962,0.329883,0.44284,0.00496288,0.0300367,-0.0212956,-0.0183931
16.88,6.98696,5.91439,1.02967,0.330189,0.442626,0.00477953,0.0312645,-0.0213746,-0.0182782
16.89,6.99026,5.91881,1.02972,0.330508,0.442412,0.00459732,0.0324923,-0.0214536,-0.0181633
16.9,6.99357,5.92324,1.02976,0.330839,0.442197,0.00441626,0.0337201,-0.0215326,-0.0180484
16.91,6.99688,5.92766,1.02981,0.331183,0.441982,0.00423635,0.0349479,-0.0216116,-0.0179335
16.92,7.00019,5.93208,1.02985,0.331538,0.441765,0.00405759,0.0361757,-0.0216906,-0.0178186
16.93,7.00351,5.93649,1.02989,0.331906,0.441548,0.00387998,0.0374035,-0.0217696,-0.0177037
16.94,7.00683,5.94091,1.02993,0.332286,0.44133,0.00370352,0.0386313,-0.0218486,-0.0175888
16.95,7.01016,5.94532,1.02996,0.332679,0.441111,0.00352821,0.0398591,-0.0219276,-0.0174739
16.96,7.01349,5.94973,1.03,0.333083,0.440891,0.00335404,0.0410869,-0.0220066,-0.017359
16.97,7.01682,5.95414,1.03003,0.3335,0.440671,0.00318103,0.0423147,-0.0220856,-0.0172441
16.98,7.02016,5.95854,1.03006,0.33393,0.440449,0.00300916,0.0435425,-0.0221645,-0.0171292
16.99,7.0235,5.96295,1.03009,0.334371,0.440227,0.00283844,0.0447703,-0.0222435,-0.0170143
17,7.02684,5.96735,1.03012,0.334825,0.440005,0.00266887,0.0459981,-0.0223225,-0.0168994
17.01,7.03019,5.97175,1.03014,0.335291,0.439781,0.00250046,0.0472259,-0.0224015,-0.0167845
17.02,7.03355,5.97614,1.03017,0.33577,0.439557,0.00233319,0.0484537,-0.0224805,-0.0166696
17.03,7.03691,5.98054,1.03019,0.33626,0.439331,0.00216706,0.0496815,-0.0225595,-0.0165547
17.04,7.04027,5.98493,1.03021,0.336763,0.439105,0.00200209,0.0509093,-0.0226385,-0.0164398
17.05,7.04364,5.98932,1.03023,0.337278,0.438879,0.00183827,0.0521371,-0.0227175,-0.0163249
17.06,7.04702,5.99371,1.03025,0.337806,0.438651,0.00167559,0.0533649,-0.0227965,-0.01621
17.07,7.0504,5.99809,1.03026,0.338346,0.438423,0.00151407,0.0545927,-0.0228755,-0.0160951
17.08,7.05379,6.00248,1.03028,0.338898,0.438193,0.00135369,0.0558205,-0.0229545,-0.0159802
17.09,7.05718,6.00686,1.03029,0.339462,0.437964,0.00119446,0.0570483,-0.0230335,-0.0158653
17.1,7.06058,6.01124,1.0303,0.340039,0.437733,0.00103639,0.0582761,-0.0231125,-0.0157504
17.11,7.06398,6.01561,1.03031,0.340628,0.437501,0.000879457,0.0595039,-0.0231915,-0.0156355
17.12,7.06739,6.01999,1.03032,0.341229,0.437269,0.000723677,0.0607317,-0.0232705,-0.0155206
17.13,7.0708,6.02436,1.03033,0.341842,0.437036,0.000569045,0.0619595,-0.0233495,-0.0154057
17.14,7.07161,6.02539,1.03033,0.34199,0.436981,0.000532559,0.0622506,-0.0233682,-0.0153785
17.15,7.07504,6.02976,1.03033,0.342605,0.436745,0.000378027,0.0608991,-0.0236531,-0.0155278
17.16,7.07847,6.03413,1.03034,0.343208,0.436507,0.000222003,0.0595477,-0.0239379,-0.0156772
17.17,7.0819,6.03849,1.03034,0.343796,0.436267,6.44844e-05,0.0581962,-0.0242228,-0.0158265
17.18,7.08534,6.04285,1.03034,0.344371,0.436023,-9.45274e-05,0.0568448,-0.0245076,-0.0159759
17.19,7.08879,6.04721,1.03033,0.344933,0.435777,-0.000255033,0.0554933,-0.0247924,-0.0161252
17.2,7.09224,6.05157,1.03033,0.345481,0.435527,-0.000417031,0.0541419,-0.0250773,-0.0162745
17.21,7.0957,6.05592,1.03033,0.346016,0.435275,-0.000580524,0.0527905,-0.0253621,-0.0164239
17.22,7.09916,6.06027,1.03032,0.346537,0.43502,-0.000745509,0.051439,-0.0256469,-0.0165732
17.23,7.10263,6.06462,1.03031,0.347045,0.434762,-0.000911989,0.0500876,-0.0259318,-0.0167226
17.24,7.1061,6.06897,1.0303,0.347539,0.434501,-0.00107996,0.0487361,-0.0262166,-0.0168719
17.25,7.10958,6.07331,1.03029,0.34802,0.434238,-0.00124943,0.0473847,-0.0265015,-0.0170213
17.26,7.11306,6.07765,1.03028,0.348487,0.433971,-0.00142039,0.0460332,-0.0267863,-0.0171706
17.27,7.11655,6.08199,1.03026,0.34894,0.433702,-0.00159284,0.0446818,-0.0270711,-0.01732
17.28,7.12004,6.08633,1.03024,0.34938,0.43343,-0.00176679,0.0433304,-0.027356,-0.0174693
17.29,7.12354,6.09066,1.03023,0.349807,0.433155,-0.00194223,0.0419789,-0.0276408,-0.0176187
17.3,7.12704,6.09499,1.03021,0.35022,0.432877,-0.00211916,0.0406275,-0.0279256,-0.017768
17.31,7.13054,6.09932,1.03018,0.350619,0.432596,-0.00229759,0.039276,-0.0282105,-0.0179174
17.32,7.13405,6.10364,1.03016,0.351005,0.432313,-0.00247751,0.0379246,-0.0284953,-0.0180667
17.33,7.13756,6.10796,1.03013,0.351378,0.432026,-0.00265892,0.0365731,-0.0287802,-0.0182161
17.34,7.14108,6.11228,1.03011,0.351737,0.431737,-0.00284183,0.0352217,-0.029065,-0.0183654
17.35,7.1446,6.1166,1.03008,0.352082,0.431445,-0.00302623,0.0338703,-0.0293498,-0.0185148
17.36,7.14812,6.12091,1.03005,0.352414,0.43115,-0.00321213,0.0325188,-0.0296347,-0.0186641
17.37,7.15164,6.12522,1.03001,0.352733,0.430852,-0.00339951,0.0311674,-0.0299195,-0.0188135
17.38,7.15517,6.12953,1.02998,0.353038,0.430552,-0.00358839,0.0298159,-0.0302043,-0.0189628
17.39,7.1587,6.13383,1.02994,0.353329,0.430248,-0.00377877,0.0284645,-0.0304892,-0.0191122
17.4,7.16224,6.13813,1.0299,0.353607,0.429942,-0.00397064,0.027113,-0.030774,-0.0192615
17.41,7.16578,6.14243,1.02986,0.353871,0.429633,-0.004164,0.0257616,-0.0310589,-0.0194109
17.42,7.16932,6.14673,1.02982,0.354122,0.429321,-0.00435886,0.0244101,-0.0313437,-0.0195602
17.43,7.17286,6.15102,1.02977,0.354359,0.429006,-0.0045552,0.0230587,-0.0316285,-0.0197096
17.44,7.1764,6.15531,1.02973,0.354583,0.428688,-0.00475305,0.0217073,-0.0319134,-0.0198589
17.45,7.17995,6.15959,1.02968,0.354794,0.428368,-0.00495238,0.0203558,-0.0321982,-0.0200083
17.46,7.1835,6.16387,1.02963,0.35499,0.428044,-0.00515321,0.0190044,-0.032483,-0.0201576
17.47,7.18705,6.16815,1.02958,0.355174,0.427718,-0.00535553,0.0176529,-0.0327679,-0.020307
17.48,7.1906,6.17243,1.02952,0.355343,0.427389,-0.00555935,0.0163015,-0.0330527,-0.0204563
17.49,7.19416,6.1767,1.02947,0.3555,0.427057,-0.00576466,0.01495,-0.0333376,-0.0206057
17.5,7.19771,6.18097,1.02941,0.355642,0.426722,-0.00597146,0.0135986,-0.0336224,-0.020755
17.51,7.20127,6.18524,1.02935,0.355772,0.426385,-0.00617976,0.0122472,-0.0339072,-0.0209043
17.52,7.20483,6.1895,1.02928,0.355887,0.426044,-0.00638955,0.0108957,-0.0341921,-0.0210537
17.53,7.20839,6.19376,1.02922,0.35599,0.425701,-0.00660083,0.00954427,-0.0344769,-0.021203
17.54,7.21195,6.19801,1.02915,0.356078,0.425355,-0.00681361,0.00819283,-0.0347617,-0.0213524
17.55,7.21551,6.20226,1.02908,0.356153,0.425005,-0.00702788,0.00684138,-0.0350466,-0.0215017
17.56,7.21907,6.20651,1.02901,0.356215,0.424654,-0.00724365,0.00548994,-0.0353314,-0.0216511
17.57,7.22263,6.21076,1.02894,0.356263,0.424299,-0.0074609,0.00413849,-0.0356163,-0.0218004
17.58,7.2256,6.21429,1.02887,0.356293,0.424002,-0.00764277,0.0030143,-0.0358532,-0.0219247
17.59,7.22916,6.21852,1.0288,0.356329,0.423644,-0.0078615,0.00415415,-0.0356759,-0.0218219
17.6,7.23272,6.22276,1.02872,0.356376,0.423288,-0.00807921,0.00529399,-0.0354986,-0.0217192
17.61,7.23629,6.22699,1.02864,0.356435,0.422934,-0.00829588,0.00643384,-0.0353213,-0.0216164
17.62,7.23985,6.23122,1.02855,0.356505,0.422582,-0.00851153,0.00757369,-0.035144,-0.0215136
17.63,7.24342,6.23544,1.02846,0.356586,0.422231,-0.00872616,0.00871353,-0.0349667,-0.0214109
17.64,7.24698,6.23966,1.02838,0.356679,0.421882,-0.00893975,0.00985338,-0.0347894,-0.0213081
17.65,7.25055,6.24388,1.02829,0.356783,0.421535,-0.00915232,0.0109932,-0.034612,-0.0212054
17.66,7.25412,6.24809,1.02819,0.356899,0.42119,-0.00936386,0.0121331,-0.0344347,-0.0211026
17.67,7.25769,6.2523,1.0281,0.357026,0.420847,-0.00957437,0.0132729,-0.0342574,-0.0209999
17.68,7.26126,6.25651,1.028,0.357164,0.420505,-0.00978386,0.0144128,-0.0340801,-0.0208971
17.69,7.26483,6.26071,1.0279,0.357314,0.420165,-0.00999231,0.0155526,-0.0339028,-0.0207943
17.7,7.26841,6.26491,1.0278,0.357475,0.419827,-0.0101997,0.0166925,-0.0337255,-0.0206916
17.71,7.27198,6.26911,1.0277,0.357648,0.419491,-0.0104061,0.0178323,-0.0335482,-0.0205888
17.72,7.27556,6.2733,1.02759,0.357832,0.419156,-0.0106115,0.0189722,-0.0333709,-0.0204861
17.73,7.27914,6.27749,1.02749,0.358027,0.418823,-0.0108159,0.020112,-0.0331936,-0.0203833
17.74,7.28272,6.28168,1.02738,0.358234,0.418492,-0.0110192,0.0212519,-0.0330163,-0.0202806
17.75,7.2863,6.28586,1.02727,0.358452,0.418163,-0.0112215,0.0223917,-0.032839,-0.0201778
17.76,7.28989,6.29004,1.02715,0.358682,0.417835,-0.0114227,0.0235316,-0.0326617,-0.020075
17.77,7.29348,6.29422,1.02704,0.358923,0.41751,-0.011623,0.0246714,-0.0324844,-0.0199723
17.78,7.29707,6.29839,1.02692,0.359176,0.417186,-0.0118222,0.0258112,-0.032307,-0.0198695
17.79,7.30066,6.30256,1.0268,0.359439,0.416863,-0.0120204,0.0269511,-0.0321297,-0.0197668
17.8,7.30426,6.30673,1.02668,0.359715,0.416543,-0.0122175,0.0280909,-0.0319524,-0.019664
17.81,7.30786,6.31089,1.02656,0.360001,0.416224,-0.0124136,0.0292308,-0.0317751,-0.0195613
17.82,7.31146,6.31505,1.02643,0.360299,0.415907,-0.0126087,0.0303706,-0.0315978,-0.0194585
17.83,7.31506,6.31921,1.02631,0.360609,0.415592,-0.0128028,0.0315105,-0.0314205,-0.0193557
17.84,7.31867,6.32337,1.02618,0.360929,0.415279,-0.0129959,0.0326503,-0.0312432,-0.019253
17.85,7.32228,6.32752,1.02605,0.361262,0.414968,-0.0131879,0.0337902,-0.0310659,-0.0191502
17.86,7.32589,6.33166,1.02591,0.361605,0.414658,-0.0133789,0.03493,-0.0308886,-0.0190475
17.87,7.32951,6.33581,1.02578,0.36196,0.41435,-0.0135688,0.0360699,-0.0307113,-0.0189447
17.88,7.33313,6.33995,1.02564,0.362327,0.414044,-0.0137578,0.0372097,-0.030534,-0.018842
17.89,7.33676,6.34409,1.0255,0.362704,0.413739,-0.0139457,0.0383496,-0.0303567,-0.0187392
17.9,7.34039,6.34823,1.02536,0.363094,0.413436,-0.0141325,0.0394894,-0.0301793,-0.0186364
17.91,7.34402,6.35236,1.02522,0.363494,0.413135,-0.0143184,0.0406293,-0.030002,-0.0185337
17.92,7.34766,6.35649,1.02508,0.363906,0.412836,-0.0145032,0.0417691,-0.0298247,-0.0184309
17.93,7.3513,6.36062,1.02493,0.36433,0.412539,-0.014687,0.042909,-0.0296474,-0.0183282
17.94,7.35494,6.36474,1.02478,0.364764,0.412243,-0.0148698,0.0440488,-0.0294701,-0.0182254
17.95,7.35859,6.36886,1.02463,0.365211,0.41195,-0.0150515,0.0451887,-0.0292928,-0.0181227
17.96,7.36225,6.37298,1.02448,0.365668,0.411658,-0.0152322,0.0463285,-0.0291155,-0.0180199
17.97,7.36591,6.37709,1.02433,0.366137,0.411367,-0.0154119,0.0474683,-0.0289382,-0.0179171
17.98,7.36957,6.38121,1.02417,0.366617,0.411079,-0.0155906,0.0486082,-0.0287609,-0.0178144
17.99,7.37324,6.38532,1.02402,0.367109,0.410792,-0.0157682,0.049748,-0.0285836,-0.0177116
18,7.37362,6.38575,1.024,0.367161,0.410762,-0.0157867,0.0498672,-0.028565,-0.0177009
18.01,7.3773,6.38985,1.02384,0.367656,0.410476,-0.0159618,0.0490553,-0.0285843,-0.0173055
18.02,7.38098,6.39396,1.02368,0.368142,0.41019,-0.0161328,0.0482434,-0.0286035,-0.0169101
18.03,7.38466,6.39806,1.02352,0.368621,0.409904,-0.0163,0.0474315,-0.0286227,-0.0165147
18.04,7.38835,6.40215,1.02335,0.369091,0.409618,-0.0164631,0.0466196,-0.0286419,-0.0161193
18.05,7.39204,6.40625,1.02319,0.369553,0.409332,-0.0166223,0.0458077,-0.0286611,-0.015724
18.06,7.39574,6.41034,1.02302,0.370007,0.409045,-0.0167776,0.0449958,-0.0286803,-0.0153286
18.07,7.39944,6.41443,1.02285,0.370453,0.408758,-0.0169289,0.0441839,-0.0286995,-0.0149332
18.08,7.40315,6.41851,1.02268,0.370891,0.408471,-0.0170763,0.043372,-0.0287188,-0.0145378
18.09,7.40686,6.4226,1.02251,0.371321,0.408184,-0.0172197,0.0425601,-0.028738,-0.0141424
18.1,7.41058,6.42668,1.02234,0.371742,0.407896,-0.0173591,0.0417482,-0.0287572,-0.013747
18.11,7.4143,6.43076,1.02216,0.372156,0.407608,-0.0174946,0.0409363,-0.0287764,-0.0133517
18.12,7.41802,6.43483,1.02199,0.372561,0.407321,-0.0176262,0.0401244,-0.0287956,-0.0129563
18.13,7.42175,6.4389,1.02181,0.372958,0.407032,-0.0177537,0.0393125,-0.0288148,-0.0125609
18.14,7.42548,6.44297,1.02163,0.373347,0.406744,-0.0178774,0.0385006,-0.0288341,-0.0121655
18.15,7.42921,6.44704,1.02145,0.373728,0.406456,-0.017997,0.0376887,-0.0288533,-0.0117701
18.16,7.43295,6.4511,1.02127,0.374101,0.406167,-0.0181128,0.0368768,-0.0288725,-0.0113747
18.17,7.4367,6.45516,1.02109,0.374466,0.405878,-0.0182245,0.0360649,-0.0288917,-0.0109793
18.18,7.44044,6.45922,1.02091,0.374822,0.405589,-0.0183324,0.035253,-0.0289109,-0.010584
18.19,7.44419,6.46327,1.02073,0.375171,0.4053,-0.0184362,0.0344411,-0.0289301,-0.0101886
18.2,7.44795,6.46732,1.02054,0.375511,0.405011,-0.0185361,0.0336292,-0.0289493,-0.00979319
18.21,7.4517,6.47137,1.02035,0.375843,0.404721,-0.0186321,0.0328173,-0.0289686,-0.00939781
18.22,7.45546,6.47542,1.02017,0.376167,0.404431,-0.0187241,0.0320054,-0.0289878,-0.00900242
18.23,7.45923,6.47946,1.01998,0.376483,0.404141,-0.0188121,0.0311935,-0.029007,-0.00860704
18.24,7.46299,6.4835,1.01979,0.376791,0.403851,-0.0188962,0.0303816,-0.0290262,-0.00821165
18.25,7.46676,6.48754,1.0196,0.377091,0.403561,-0.0189764,0.0295697,-0.0290454,-0.00781627
18.26,7.47053,6.49157,1.01941,0.377383,0.40327,-0.0190526,0.0287578,-0.0290646,-0.00742088
18.27,7.47431,6.4956,1.01922,0.377666,0.40298,-0.0191248,0.0279459,-0.0290839,-0.0070255
18.28,7.47809,6.49963,1.01903,0.377942,0.402689,-0.0191931,0.027134,-0.0291031,-0.00663011
18.29,7.48187,6.50366,1.01884,0.378209,0.402398,-0.0192574,0.0263221,-0.0291223,-0.00623473
18.3,7.48565,6.50768,1.01864,0.378468,0.402106,-0.0193178,0.0255102,-0.0291415,-0.00583934
18.31,7.48944,6.5117,1.01845,0.378719,0.401815,-0.0193742,0.0246983,-0.0291607,-0.00544396
18.32,7.49323,6.51572,1.01826,0.378962,0.401523,-0.0194266,0.0238864,-0.0291799,-0.00504857
18.33,7.49702,6.51973,1.01806,0.379197,0.401231,-0.0194751,0.0230745,-0.0291991,-0.00465319
18.34,7.50081,6.52374,1.01787,0.379423,0.400939,-0.0195197,0.0222626,-0.0292184,-0.0042578
18.35,7.5046,6.52775,1.01767,0.379642,0.400647,-0.0195603,0.0214507,-0.0292376,-0.00386242
18.36,7.5084,6.53175,1.01748,0.379852,0.400354,-0.0195969,0.0206388,-0.0292568,-0.00346703
