
==============================
REPLAN_ID,1
==============================
t,x,y,z,vx,vy,vz,ax,ay,az
24.7,-0.82733,6.00836,0.84114,-0.0354969,0.56344,0.0144667,-0.000439381,-0.0452992,0.00349351
24.71,-0.827685,6.014,0.841285,-0.0355038,0.562993,0.0145018,-0.000951668,-0.0441835,0.00352495
24.72,-0.828041,6.01962,0.84143,-0.0355159,0.562556,0.0145372,-0.00146395,-0.0430678,0.00355639
24.73,-0.828396,6.02525,0.841576,-0.0355331,0.562131,0.0145729,-0.00197624,-0.0419522,0.00358783
24.74,-0.828751,6.03087,0.841722,-0.0355554,0.561717,0.0146089,-0.00248853,-0.0408365,0.00361927
24.75,-0.829107,6.03648,0.841868,-0.0355829,0.561315,0.0146453,-0.00300081,-0.0397208,0.00365071
24.76,-0.829463,6.04209,0.842014,-0.0356155,0.560923,0.014682,-0.0035131,-0.0386051,0.00368215
24.77,-0.829819,6.0477,0.842161,-0.0356531,0.560542,0.0147189,-0.00402539,-0.0374895,0.00371359
24.78,-0.830176,6.0533,0.842309,-0.035696,0.560173,0.0147562,-0.00453767,-0.0363738,0.00374503
24.79,-0.830533,6.0589,0.842457,-0.0357439,0.559815,0.0147938,-0.00504996,-0.0352581,0.00377647
24.8,-0.830891,6.0645,0.842605,-0.035797,0.559468,0.0148318,-0.00556225,-0.0341425,0.00380791
24.81,-0.831249,6.07009,0.842753,-0.0358551,0.559132,0.01487,-0.00607453,-0.0330268,0.00383935
24.82,-0.831608,6.07568,0.842902,-0.0359185,0.558807,0.0149085,-0.00658682,-0.0319111,0.00387079
24.83,-0.831968,6.08127,0.843051,-0.0359869,0.558494,0.0149474,-0.00709911,-0.0307955,0.00390223
24.84,-0.832328,6.08685,0.843201,-0.0360604,0.558191,0.0149866,-0.00761139,-0.0296798,0.00393367
24.85,-0.832689,6.09243,0.843351,-0.0361391,0.5579,0.0150261,-0.00812368,-0.0285641,0.0039651
24.86,-0.833051,6.09801,0.843502,-0.0362229,0.55762,0.0150659,-0.00863597,-0.0274484,0.00399654
24.87,-0.833413,6.10359,0.843652,-0.0363118,0.557351,0.015106,-0.00914825,-0.0263328,0.00402798
24.88,-0.833777,6.10916,0.843804,-0.0364059,0.557094,0.0151464,-0.00966054,-0.0252171,0.00405942
24.89,-0.834141,6.11473,0.843955,-0.036505,0.556847,0.0151872,-0.0101728,-0.0241014,0.00409086
24.9,-0.834507,6.1203,0.844107,-0.0366093,0.556612,0.0152283,-0.0106851,-0.0229858,0.0041223
24.91,-0.834874,6.12586,0.84426,-0.0367187,0.556387,0.0152696,-0.0111974,-0.0218701,0.00415374
24.92,-0.835241,6.13142,0.844413,-0.0368333,0.556174,0.0153113,-0.0117097,-0.0207544,0.00418518
24.93,-0.83561,6.13698,0.844566,-0.0369529,0.555972,0.0153533,-0.012222,-0.0196387,0.00421662
24.94,-0.83598,6.14254,0.84472,-0.0370777,0.555781,0.0153957,-0.0127343,-0.0185231,0.00424806
24.95,-0.836352,6.1481,0.844874,-0.0372076,0.555602,0.0154383,-0.0132465,-0.0174074,0.0042795
24.96,-0.836725,6.15365,0.845029,-0.0373426,0.555433,0.0154813,-0.0137588,-0.0162917,0.00431094
24.97,-0.837099,6.15921,0.845184,-0.0374828,0.555276,0.0155245,-0.0142711,-0.0151761,0.00434238
24.98,-0.837474,6.16476,0.845339,-0.0376281,0.55513,0.0155681,-0.0147834,-0.0140604,0.00437382
24.99,-0.837851,6.17031,0.845495,-0.0377785,0.554995,0.015612,-0.0152957,-0.0129447,0.00440526
25,-0.83823,6.17586,0.845651,-0.037934,0.554871,0.0156562,-0.015808,-0.0118291,0.0044367
25.01,-0.83861,6.18141,0.845808,-0.0380946,0.554758,0.0157007,-0.0163203,-0.0107134,0.00446814
25.02,-0.838992,6.18696,0.845965,-0.0382604,0.554657,0.0157456,-0.0168326,-0.00959771,0.00449958
25.03,-0.839375,6.1925,0.846123,-0.0384313,0.554566,0.0157907,-0.0173448,-0.00848204,0.00453101
25.04,-0.83976,6.19805,0.846281,-0.0386073,0.554487,0.0158362,-0.0178571,-0.00736637,0.00456245
25.05,-0.840147,6.20359,0.84644,-0.0387884,0.554419,0.015882,-0.0183694,-0.0062507,0.00459389
25.06,-0.840536,6.20914,0.846599,-0.0389747,0.554362,0.0159281,-0.0188817,-0.00513503,0.00462533
25.07,-0.840927,6.21468,0.846758,-0.0391661,0.554316,0.0159745,-0.019394,-0.00401936,0.00465677
25.08,-0.84132,6.22022,0.846918,-0.0393626,0.554281,0.0160212,-0.0199063,-0.00290369,0.00468821
25.09,-0.841714,6.22576,0.847079,-0.0395642,0.554258,0.0160682,-0.0204186,-0.00178802,0.00471965
25.1,-0.842111,6.23131,0.84724,-0.0397709,0.554246,0.0161156,-0.0209308,-0.000672346,0.00475109
25.11,-0.84251,6.23685,0.847401,-0.0399828,0.554245,0.0161633,-0.0214431,0.000443325,0.00478253
25.12,-0.84291,6.24239,0.847563,-0.0401998,0.554255,0.0162113,-0.0219554,0.001559,0.00481397
25.13,-0.843314,6.24793,0.847725,-0.0404219,0.554276,0.0162595,-0.0224677,0.00267467,0.00484541
25.14,-0.843719,6.25348,0.847888,-0.0406491,0.554308,0.0163082,-0.02298,0.00379034,0.00487685
25.15,-0.844127,6.25902,0.848051,-0.0408815,0.554352,0.0163571,-0.0234923,0.00490601,0.00490829
25.16,-0.844537,6.26456,0.848215,-0.041119,0.554406,0.0164063,-0.0240046,0.00602168,0.00493973
25.17,-0.844949,6.27011,0.84838,-0.0413616,0.554472,0.0164559,-0.0245168,0.00713735,0.00497117
25.18,-0.845364,6.27565,0.848544,-0.0416093,0.554549,0.0165057,-0.0250291,0.00825302,0.00500261
25.19,-0.84544,6.27667,0.848575,-0.0416554,0.554564,0.016515,-0.0251233,0.00845813,0.00500839
25.2,-0.845858,6.28222,0.84874,-0.0419023,0.554648,0.0165673,-0.0242438,0.00818118,0.0054552
25.21,-0.846278,6.28777,0.848906,-0.0421403,0.554728,0.0166241,-0.0233643,0.00790423,0.00590202
25.22,-0.846701,6.29331,0.849073,-0.0423695,0.554806,0.0166853,-0.0224848,0.00762727,0.00634884
25.23,-0.847126,6.29886,0.84924,-0.04259,0.55488,0.016751,-0.0216053,0.00735032,0.00679565
25.24,-0.847553,6.30441,0.849408,-0.0428017,0.554953,0.0168212,-0.0207258,0.00707337,0.00724247
25.25,-0.847982,6.30996,0.849576,-0.0430045,0.555022,0.0168959,-0.0198463,0.00679642,0.00768929
25.26,-0.848413,6.31551,0.849746,-0.0431986,0.555089,0.016975,-0.0189668,0.00651947,0.0081361
25.27,-0.848846,6.32106,0.849916,-0.0433839,0.555152,0.0170586,-0.0180873,0.00624251,0.00858292
25.28,-0.84928,6.32662,0.850087,-0.0435603,0.555213,0.0171467,-0.0172078,0.00596556,0.00902974
25.29,-0.849717,6.33217,0.850259,-0.043728,0.555272,0.0172392,-0.0163283,0.00568861,0.00947655
25.3,-0.850155,6.33772,0.850432,-0.0438869,0.555327,0.0173362,-0.0154487,0.00541166,0.00992337
25.31,-0.850595,6.34327,0.850605,-0.044037,0.55538,0.0174377,-0.0145692,0.00513471,0.0103702
25.32,-0.851036,6.34883,0.85078,-0.0441783,0.55543,0.0175436,-0.0136897,0.00485775,0.010817
25.33,-0.851478,6.35438,0.850956,-0.0443108,0.555477,0.017654,-0.0128102,0.0045808,0.0112638
25.34,-0.851922,6.35994,0.851133,-0.0444345,0.555521,0.0177689,-0.0119307,0.00430385,0.0117106
25.35,-0.852367,6.36549,0.851312,-0.0445494,0.555563,0.0178882,-0.0110512,0.0040269,0.0121575
25.36,-0.852813,6.37105,0.851491,-0.0446555,0.555602,0.018012,-0.0101717,0.00374995,0.0126043
25.37,-0.85326,6.37661,0.851672,-0.0447528,0.555638,0.0181403,-0.00929221,0.00347299,0.0130511
25.38,-0.853708,6.38216,0.851854,-0.0448413,0.555671,0.018273,-0.0084127,0.00319604,0.0134979
25.39,-0.854157,6.38772,0.852038,-0.0449211,0.555702,0.0184103,-0.0075332,0.00291909,0.0139447
25.4,-0.854606,6.39328,0.852222,-0.044992,0.55573,0.0185519,-0.00665369,0.00264214,0.0143915
25.41,-0.855056,6.39883,0.852409,-0.0450542,0.555755,0.0186981,-0.00577418,0.00236519,0.0148384
25.42,-0.855507,6.40439,0.852596,-0.0451075,0.555777,0.0188487,-0.00489468,0.00208824,0.0152852
25.43,-0.855959,6.40995,0.852786,-0.045152,0.555797,0.0190038,-0.00401517,0.00181128,0.015732
25.44,-0.85641,6.41551,0.852976,-0.0451878,0.555813,0.0191633,-0.00313567,0.00153433,0.0161788
25.45,-0.856862,6.42106,0.853169,-0.0452148,0.555827,0.0193274,-0.00225616,0.00125738,0.0166256
25.46,-0.857315,6.42662,0.853363,-0.0452329,0.555839,0.0194959,-0.00137665,0.000980427,0.0170724
25.47,-0.857767,6.43218,0.853559,-0.0452423,0.555847,0.0196688,-0.000497148,0.000703475,0.0175193
25.48,-0.858219,6.43774,0.853756,-0.0452429,0.555853,0.0198462,0.000382358,0.000426524,0.0179661
25.49,-0.858672,6.4433,0.853956,-0.0452346,0.555855,0.0200281,0.00126186,0.000149572,0.0184129
25.5,-0.859124,6.44886,0.854157,-0.0452176,0.555856,0.0202145,0.00214137,-0.00012738,0.0188597
25.51,-0.859576,6.45442,0.85436,-0.0451918,0.555853,0.0204053,0.00302088,-0.000404332,0.0193065
25.52,-0.860028,6.45997,0.854565,-0.0451572,0.555847,0.0206006,0.00390038,-0.000681284,0.0197533
25.53,-0.860479,6.46553,0.854772,-0.0451138,0.555839,0.0208004,0.00477989,-0.000958236,0.0202002
25.54,-0.86093,6.47109,0.854981,-0.0450616,0.555828,0.0210046,0.00565939,-0.00123519,0.020647
25.55,-0.86138,6.47665,0.855192,-0.0450006,0.555815,0.0212133,0.0065389,-0.00151214,0.0210938
25.56,-0.86183,6.48221,0.855405,-0.0449308,0.555798,0.0214265,0.00741841,-0.00178909,0.0215406
25.57,-0.862279,6.48777,0.855621,-0.0448523,0.555779,0.0216442,0.00829791,-0.00206604,0.0219874
25.58,-0.862727,6.49332,0.855838,-0.0447649,0.555757,0.0218663,0.00917742,-0.002343,0.0224342
25.59,-0.863174,6.49888,0.856058,-0.0446687,0.555732,0.0220928,0.0100569,-0.00261995,0.0228811
25.6,-0.86362,6.50444,0.85628,-0.0445637,0.555704,0.0223239,0.0109364,-0.0028969,0.0233279
25.61,-0.864066,6.50999,0.856505,-0.04445,0.555674,0.0225594,0.0118159,-0.00317385,0.0237747
25.62,-0.864509,6.51555,0.856731,-0.0443274,0.555641,0.0227994,0.0126954,-0.0034508,0.0242215
25.63,-0.864952,6.52111,0.856961,-0.0441961,0.555605,0.0230438,0.0135749,-0.00372776,0.0246683
25.64,-0.865393,6.52666,0.857192,-0.0440559,0.555566,0.0232927,0.0144545,-0.00400471,0.0251151
25.65,-0.865833,6.53222,0.857426,-0.043907,0.555525,0.0235461,0.015334,-0.00428166,0.025562
25.66,-0.866271,6.53777,0.857663,-0.0437492,0.555481,0.023804,0.0162135,-0.00455861,0.0260088
25.67,-0.866708,6.54333,0.857902,-0.0435827,0.555434,0.0240663,0.017093,-0.00483556,0.0264556
25.68,-0.867143,6.54888,0.858144,-0.0434074,0.555384,0.0243331,0.0179725,-0.00511252,0.0269024
25.69,-0.867576,6.55444,0.858389,-0.0432233,0.555331,0.0246044,0.018852,-0.00538947,0.0273492
25.7,-0.868007,6.55999,0.858637,-0.0430303,0.555276,0.0248801,0.0197315,-0.00566642,0.027796
25.71,-0.868437,6.56554,0.858887,-0.0428286,0.555218,0.0251603,0.020611,-0.00594337,0.0282429
25.72,-0.868856,6.57099,0.859135,-0.0426221,0.555158,0.0254397,0.0214743,-0.00621524,0.0286815
25.73,-0.869281,6.57654,0.859391,-0.0424127,0.555099,0.0257237,0.0204047,-0.00574912,0.028128
25.74,-0.869704,6.58209,0.85965,-0.042214,0.555043,0.0260022,0.019335,-0.00528301,0.0275745
25.75,-0.870126,6.58764,0.859911,-0.042026,0.554993,0.0262752,0.0182653,-0.0048169,0.027021
25.76,-0.870545,6.59319,0.860175,-0.0418487,0.554947,0.0265426,0.0171957,-0.00435079,0.0264676
25.77,-0.870963,6.59874,0.860442,-0.0416821,0.554906,0.0268046,0.016126,-0.00388468,0.0259141
25.78,-0.871379,6.60429,0.860711,-0.0415261,0.554869,0.0270609,0.0150563,-0.00341856,0.0253606
25.79,-0.871793,6.60984,0.860983,-0.0413809,0.554838,0.0273118,0.0139867,-0.00295245,0.0248071
25.8,-0.872206,6.61539,0.861257,-0.0412464,0.55481,0.0275571,0.012917,-0.00248634,0.0242537
25.81,-0.872618,6.62094,0.861534,-0.0411226,0.554788,0.0277968,0.0118473,-0.00202023,0.0237002
25.82,-0.873029,6.62648,0.861813,-0.0410095,0.55477,0.0280311,0.0107777,-0.00155411,0.0231467
25.83,-0.873438,6.63203,0.862095,-0.040907,0.554757,0.0282598,0.00970801,-0.001088,0.0225932
25.84,-0.873847,6.63758,0.862378,-0.0408153,0.554748,0.0284829,0.00863834,-0.000621891,0.0220398
25.85,-0.874255,6.64313,0.862664,-0.0407343,0.554744,0.0287006,0.00756868,-0.000155779,0.0214863
25.86,-0.874662,6.64867,0.862952,-0.0406639,0.554745,0.0289127,0.00649901,0.000310333,0.0209328
25.87,-0.875068,6.65422,0.863243,-0.0406043,0.554751,0.0291192,0.00542934,0.000776445,0.0203794
25.88,-0.875474,6.65977,0.863535,-0.0405553,0.554761,0.0293203,0.00435968,0.00124256,0.0198259
25.89,-0.875879,6.66532,0.863829,-0.0405171,0.554775,0.0295157,0.00329001,0.00170867,0.0192724
25.9,-0.876284,6.67086,0.864125,-0.0404895,0.554795,0.0297057,0.00222034,0.00217478,0.0187189
25.91,-0.876689,6.67641,0.864423,-0.0404727,0.554819,0.0298901,0.00115068,0.00264089,0.0181655
25.92,-0.877094,6.68196,0.864723,-0.0404665,0.554848,0.030069,8.10099e-05,0.00310701,0.017612
25.93,-0.877498,6.68751,0.865024,-0.0404711,0.554881,0.0302424,-0.000988657,0.00357312,0.0170585
25.94,-0.877903,6.69306,0.865328,-0.0404863,0.554919,0.0304102,-0.00205832,0.00403923,0.016505
25.95,-0.878308,6.69861,0.865633,-0.0405122,0.554962,0.0305725,-0.00312799,0.00450534,0.0159516
25.96,-0.878713,6.70416,0.865939,-0.0405489,0.555009,0.0307292,-0.00419766,0.00497145,0.0153981
25.97,-0.879119,6.70971,0.866247,-0.0405962,0.555061,0.0308804,-0.00526732,0.00543757,0.0148446
25.98,-0.879525,6.71526,0.866557,-0.0406542,0.555118,0.0310261,-0.00633699,0.00590368,0.0142911
25.99,-0.879932,6.72081,0.866868,-0.0407229,0.555179,0.0311662,-0.00740666,0.00636979,0.0137377
26,-0.88034,6.72636,0.86718,-0.0408023,0.555245,0.0313009,-0.00847632,0.0068359,0.0131842
26.01,-0.880748,6.73192,0.867494,-0.0408925,0.555316,0.0314299,-0.00954599,0.00730201,0.0126307
26.02,-0.881158,6.73747,0.867809,-0.0409933,0.555391,0.0315535,-0.0106157,0.00776813,0.0120772
26.03,-0.881568,6.74302,0.868125,-0.0411048,0.555471,0.0316715,-0.0116853,0.00823424,0.0115238
26.04,-0.88198,6.74858,0.868442,-0.041227,0.555556,0.0317839,-0.012755,0.00870035,0.0109703
26.05,-0.882393,6.75413,0.86876,-0.0413599,0.555645,0.0318909,-0.0138247,0.00916646,0.0104168
26.06,-0.882807,6.75969,0.86908,-0.0415035,0.555739,0.0319923,-0.0148943,0.00963257,0.00986335
26.07,-0.883223,6.76525,0.8694,-0.0416578,0.555838,0.0320882,-0.015964,0.0100987,0.00930987
26.08,-0.88364,6.77081,0.869722,-0.0418227,0.555941,0.0321785,-0.0170337,0.0105648,0.0087564
26.09,-0.884059,6.77637,0.870044,-0.0419984,0.556049,0.0322633,-0.0181033,0.0110309,0.00820292
26.1,-0.88448,6.78193,0.870367,-0.0421848,0.556162,0.0323425,-0.019173,0.011497,0.00764945
26.11,-0.884903,6.78749,0.870691,-0.0423819,0.556279,0.0324163,-0.0202427,0.0119631,0.00709598
26.12,-0.885328,6.79305,0.871015,-0.0425897,0.556401,0.0324845,-0.0213123,0.0124292,0.0065425
26.13,-0.885755,6.79862,0.87134,-0.0428081,0.556528,0.0325471,-0.022382,0.0128954,0.00598903
26.14,-0.886184,6.80419,0.871666,-0.0430373,0.556659,0.0326042,-0.0234517,0.0133615,0.00543555
26.15,-0.886616,6.80975,0.871992,-0.0432772,0.556795,0.0326558,-0.0245213,0.0138276,0.00488208
26.16,-0.88705,6.81532,0.872319,-0.0435277,0.556936,0.0327019,-0.025591,0.0142937,0.00432861
26.17,-0.887486,6.82089,0.872646,-0.043789,0.557081,0.0327424,-0.0266607,0.0147598,0.00377513
26.18,-0.887926,6.82646,0.872974,-0.0440609,0.557231,0.0327774,-0.0277303,0.0152259,0.00322166
26.19,-0.888368,6.83204,0.873302,-0.0443436,0.557386,0.0328068,-0.0288,0.015692,0.00266818
26.2,-0.888813,6.83761,0.87363,-0.0446369,0.557545,0.0328307,-0.0298697,0.0161581,0.00211471
26.21,-0.88926,6.84319,0.873959,-0.044941,0.557709,0.0328491,-0.0309393,0.0166243,0.00156124
26.22,-0.889711,6.84876,0.874287,-0.0452557,0.557877,0.032862,-0.032009,0.0170904,0.00100776
26.23,-0.890166,6.85434,0.874616,-0.0455812,0.55805,0.0328693,-0.0330787,0.0175565,0.000454289
26.24,-0.890623,6.85993,0.874944,-0.0459173,0.558228,0.0328711,-0.0341483,0.0180226,-9.91855e-05
26.25,-0.891084,6.86551,0.875273,-0.0462641,0.558411,0.0328673,-0.035218,0.0184887,-0.00065266
26.26,-0.891437,6.86975,0.875523,-0.0465348,0.558553,0.0328607,-0.0360308,0.0188429,-0.00107323
26.27,-0.891904,6.87534,0.875851,-0.046895,0.558738,0.0328511,-0.0360105,0.0182367,-0.000864093
26.28,-0.892374,6.88093,0.87618,-0.047255,0.558918,0.0328435,-0.0359902,0.0176304,-0.000654953
26.29,-0.892849,6.88652,0.876508,-0.0476148,0.559091,0.032838,-0.0359698,0.0170242,-0.000445813
26.3,-0.893327,6.89211,0.876837,-0.0479744,0.559258,0.0328345,-0.0359495,0.0164179,-0.000236672
26.31,-0.893808,6.8977,0.877165,-0.0483338,0.559419,0.0328332,-0.0359292,0.0158117,-2.75319e-05
26.32,-0.894293,6.9033,0.877493,-0.048693,0.559574,0.032834,-0.0359088,0.0152054,0.000181608
26.33,-0.894782,6.90889,0.877822,-0.049052,0.559723,0.0328369,-0.0358885,0.0145992,0.000390749
26.34,-0.895274,6.91449,0.87815,-0.0494108,0.559866,0.0328418,-0.0358682,0.013993,0.000599889
26.35,-0.89577,6.92009,0.878479,-0.0497694,0.560003,0.0328489,-0.0358478,0.0133867,0.000809029
26.36,-0.89627,6.92569,0.878807,-0.0501278,0.560134,0.032858,-0.0358275,0.0127805,0.00101817
26.37,-0.896773,6.93129,0.879136,-0.0504859,0.560259,0.0328692,-0.0358072,0.0121742,0.00122731
26.38,-0.89728,6.9369,0.879464,-0.0508439,0.560377,0.0328825,-0.0357869,0.011568,0.00143645
26.39,-0.89779,6.9425,0.879793,-0.0512017,0.56049,0.0328979,-0.0357665,0.0109617,0.00164559
26.4,-0.898304,6.94811,0.880122,-0.0515592,0.560597,0.0329154,-0.0357462,0.0103555,0.00185473
26.41,-0.898821,6.95371,0.880452,-0.0519166,0.560697,0.032935,-0.0357259,0.00974925,0.00206387
26.42,-0.899342,6.95932,0.880781,-0.0522737,0.560792,0.0329567,-0.0357055,0.00914301,0.00227301
26.43,-0.899866,6.96493,0.881111,-0.0526307,0.56088,0.0329805,-0.0356852,0.00853677,0.00248215
26.44,-0.900395,6.97054,0.881441,-0.0529875,0.560962,0.0330064,-0.0356649,0.00793053,0.00269129
26.45,-0.900926,6.97615,0.881771,-0.053344,0.561039,0.0330343,-0.0356446,0.00732428,0.00290043
26.46,-0.901461,6.98176,0.882101,-0.0537003,0.561109,0.0330644,-0.0356242,0.00671804,0.00310957
26.47,-0.902,6.98737,0.882432,-0.0540565,0.561173,0.0330965,-0.0356039,0.0061118,0.00331871
26.48,-0.902543,6.99298,0.882763,-0.0544124,0.561231,0.0331308,-0.0355836,0.00550556,0.00352785
26.49,-0.903088,6.9986,0.883095,-0.0547682,0.561283,0.0331671,-0.0355632,0.00489931,0.00373699
26.5,-0.903638,7.00421,0.883427,-0.0551237,0.561329,0.0332055,-0.0355429,0.00429307,0.00394613
26.51,-0.904191,7.00982,0.883759,-0.055479,0.561369,0.033246,-0.0355226,0.00368683,0.00415527
26.52,-0.904747,7.01544,0.884092,-0.0558341,0.561403,0.0332886,-0.0355023,0.00308059,0.00436442
26.53,-0.905308,7.02105,0.884425,-0.0561891,0.561431,0.0333333,-0.0354819,0.00247434,0.00457356
26.54,-0.905871,7.02666,0.884758,-0.0565438,0.561452,0.0333801,-0.0354616,0.0018681,0.0047827
26.55,-0.906438,7.03228,0.885092,-0.0568983,0.561468,0.0334289,-0.0354413,0.00126186,0.00499184
26.56,-0.907009,7.03789,0.885427,-0.0572526,0.561478,0.0334799,-0.0354209,0.000655615,0.00520098
26.57,-0.907584,7.04351,0.885762,-0.0576067,0.561481,0.033533,-0.0354006,4.93722e-05,0.00541012
26.58,-0.908161,7.04912,0.886098,-0.0579606,0.561479,0.0335881,-0.0353803,-0.00055687,0.00561926
26.59,-0.908743,7.05474,0.886434,-0.0583143,0.56147,0.0336453,-0.0353599,-0.00116311,0.0058284
26.6,-0.909328,7.06035,0.88677,-0.0586678,0.561455,0.0337047,-0.0353396,-0.00176936,0.00603754
26.61,-0.909916,7.06597,0.887108,-0.0590211,0.561435,0.0337661,-0.0353193,-0.0023756,0.00624668
26.62,-0.910508,7.07158,0.887446,-0.0593742,0.561408,0.0338296,-0.035299,-0.00298184,0.00645582
26.63,-0.911104,7.0772,0.887784,-0.0597271,0.561375,0.0338952,-0.0352786,-0.00358808,0.00666496
26.64,-0.911703,7.08281,0.888124,-0.0600798,0.561336,0.0339629,-0.0352583,-0.00419433,0.0068741
26.65,-0.912305,7.08842,0.888464,-0.0604323,0.561291,0.0340327,-0.035238,-0.00480057,0.00708324
26.66,-0.912911,7.09403,0.888804,-0.0607845,0.56124,0.0341046,-0.0352176,-0.00540681,0.00729238
26.67,-0.913521,7.09965,0.889146,-0.0611366,0.561183,0.0341785,-0.0351973,-0.00601305,0.00750152
26.68,-0.914134,7.10526,0.889488,-0.0614885,0.56112,0.0342546,-0.035177,-0.0066193,0.00771066
26.69,-0.914751,7.11087,0.889831,-0.0618401,0.561051,0.0343328,-0.0351567,-0.00722554,0.0079198
26.7,-0.915371,7.11648,0.890175,-0.0621916,0.560975,0.034413,-0.0351363,-0.00783178,0.00812894
26.71,-0.915994,7.12209,0.890519,-0.0625429,0.560894,0.0344953,-0.035116,-0.00843802,0.00833808
26.72,-0.916622,7.1277,0.890865,-0.0628939,0.560806,0.0345798,-0.0350957,-0.00904427,0.00854722
26.73,-0.917252,7.1333,0.891211,-0.0632448,0.560713,0.0346663,-0.0350753,-0.00965051,0.00875636
26.74,-0.917887,7.13891,0.891558,-0.0635954,0.560613,0.0347549,-0.035055,-0.0102568,0.0089655
26.75,-0.918524,7.14452,0.891906,-0.0639459,0.560508,0.0348456,-0.0350347,-0.010863,0.00917464
26.76,-0.919165,7.15012,0.892255,-0.0642961,0.560396,0.0349384,-0.0350144,-0.0114692,0.00938378
26.77,-0.91981,7.15572,0.892605,-0.0646462,0.560278,0.0350333,-0.034994,-0.0120755,0.00959292
26.78,-0.920458,7.16133,0.892955,-0.064996,0.560155,0.0351302,-0.0349737,-0.0126817,0.00980206
26.79,-0.92111,7.16693,0.893307,-0.0653456,0.560025,0.0352293,-0.0349534,-0.013288,0.0100112
26.8,-0.921765,7.17253,0.89366,-0.0656951,0.559889,0.0353305,-0.034933,-0.0138942,0.0102203
26.81,-0.922424,7.17813,0.894014,-0.0660443,0.559747,0.0354337,-0.0349127,-0.0145005,0.0104295
26.82,-0.923086,7.18372,0.894369,-0.0663933,0.559599,0.0355391,-0.0348924,-0.0151067,0.0106386
26.83,-0.923241,7.18503,0.894452,-0.0664748,0.559563,0.035564,-0.0348876,-0.0152483,0.0106875
26.84,-0.923908,7.19062,0.894808,-0.0668184,0.559412,0.0356668,-0.0338205,-0.0149783,0.00987343
26.85,-0.924578,7.19622,0.895165,-0.0671513,0.559264,0.0357614,-0.0327534,-0.0147082,0.00905937
26.86,-0.925251,7.20181,0.895523,-0.0674735,0.559118,0.035848,-0.0316863,-0.0144382,0.00824531
26.87,-0.925927,7.2074,0.895882,-0.067785,0.558975,0.0359263,-0.0306191,-0.0141681,0.00743125
26.88,-0.926607,7.21299,0.896242,-0.0680858,0.558835,0.0359966,-0.029552,-0.0138981,0.00661719
26.89,-0.927289,7.21858,0.896602,-0.068376,0.558697,0.0360587,-0.0284849,-0.013628,0.00580313
26.9,-0.927974,7.22416,0.896963,-0.0686555,0.558562,0.0361126,-0.0274177,-0.013358,0.00498906
26.91,-0.928662,7.22975,0.897324,-0.0689244,0.55843,0.0361585,-0.0263506,-0.0130879,0.004175
26.92,-0.929352,7.23533,0.897686,-0.0691826,0.5583,0.0361961,-0.0252835,-0.0128179,0.00336094
26.93,-0.930046,7.24091,0.898048,-0.06943,0.558174,0.0362257,-0.0242164,-0.0125478,0.00254688
26.94,-0.930741,7.2465,0.89841,-0.0696669,0.55805,0.0362471,-0.0231492,-0.0122778,0.00173282
26.95,-0.931439,7.25208,0.898773,-0.069893,0.557928,0.0362603,-0.0220821,-0.0120077,0.000918761
26.96,-0.932139,7.25765,0.899136,-0.0701085,0.557809,0.0362655,-0.021015,-0.0117377,0.000104701
26.97,-0.932841,7.26323,0.899498,-0.0703133,0.557693,0.0362624,-0.0199479,-0.0114676,-0.00070936
26.98,-0.933545,7.26881,0.899861,-0.0705075,0.55758,0.0362513,-0.0188807,-0.0111976,-0.00152342
26.99,-0.934251,7.27438,0.900223,-0.0706909,0.557469,0.036232,-0.0178136,-0.0109275,-0.00233748
27,-0.934959,7.27996,0.900585,-0.0708637,0.557361,0.0362045,-0.0167465,-0.0106575,-0.00315154
