
==============================
REPLAN_ID,1
==============================
t,x,y,z,vx,vy,vz,ax,ay,az
21.8,10.4556,5.86986,0.611233,0.546397,0.135461,0.0295449,0.0346725,-0.245385,-0.0166126
21.81,10.4611,5.8712,0.611528,0.54674,0.133029,0.0293785,0.0339956,-0.241065,-0.0166501
21.82,10.4666,5.87252,0.611821,0.547077,0.13064,0.0292119,0.0333187,-0.236745,-0.0166877
21.83,10.4721,5.87382,0.612112,0.547407,0.128294,0.0290448,0.0326418,-0.232425,-0.0167252
21.84,10.4775,5.87509,0.612402,0.54773,0.125992,0.0288773,0.0319649,-0.228105,-0.0167627
21.85,10.483,5.87634,0.61269,0.548046,0.123732,0.0287095,0.0312881,-0.223785,-0.0168003
21.86,10.4885,5.87756,0.612976,0.548355,0.121516,0.0285413,0.0306112,-0.219465,-0.0168378
21.87,10.494,5.87877,0.613261,0.548658,0.119343,0.0283728,0.0299343,-0.215145,-0.0168753
21.88,10.4995,5.87995,0.613543,0.548954,0.117213,0.0282038,0.0292574,-0.210825,-0.0169128
21.89,10.505,5.88111,0.613825,0.549243,0.115126,0.0280345,0.0285805,-0.206504,-0.0169504
21.9,10.5104,5.88225,0.614104,0.549526,0.113083,0.0278648,0.0279036,-0.202184,-0.0169879
21.91,10.5159,5.88337,0.614382,0.549801,0.111083,0.0276948,0.0272268,-0.197864,-0.0170254
21.92,10.5214,5.88447,0.614658,0.55007,0.109126,0.0275243,0.0265499,-0.193544,-0.0170629
21.93,10.5269,5.88555,0.614932,0.550332,0.107212,0.0273535,0.025873,-0.189224,-0.0171005
21.94,10.5325,5.88662,0.615205,0.550588,0.105341,0.0271823,0.0251961,-0.184904,-0.017138
21.95,10.538,5.88766,0.615476,0.550836,0.103514,0.0270107,0.0245192,-0.180584,-0.0171755
21.96,10.5435,5.88869,0.615745,0.551078,0.101729,0.0268388,0.0238423,-0.176264,-0.0172131
21.97,10.549,5.8897,0.616013,0.551313,0.0999884,0.0266665,0.0231655,-0.171944,-0.0172506
21.98,10.5545,5.89069,0.616279,0.551541,0.0982905,0.0264938,0.0224886,-0.167624,-0.0172881
21.99,10.56,5.89166,0.616543,0.551763,0.0966359,0.0263207,0.0218117,-0.163304,-0.0173256
22,10.5655,5.89262,0.616805,0.551978,0.0950245,0.0261473,0.0211348,-0.158984,-0.0173632
22.01,10.5711,5.89356,0.617066,0.552186,0.0934562,0.0259735,0.0204579,-0.154664,-0.0174007
22.02,10.5766,5.89449,0.617325,0.552387,0.0919312,0.0257993,0.019781,-0.150344,-0.0174382
22.03,10.5821,5.8954,0.617582,0.552581,0.0904493,0.0256247,0.0191042,-0.146024,-0.0174757
22.04,10.5876,5.8963,0.617837,0.552769,0.0890107,0.0254497,0.0184273,-0.141704,-0.0175133
22.05,10.5932,5.89718,0.618091,0.55295,0.0876153,0.0252744,0.0177504,-0.137383,-0.0175508
22.06,10.5987,5.89805,0.618343,0.553124,0.086263,0.0250987,0.0170735,-0.133063,-0.0175883
22.07,10.6042,5.89891,0.618593,0.553291,0.084954,0.0249227,0.0163966,-0.128743,-0.0176259
22.08,10.6097,5.89975,0.618841,0.553452,0.0836882,0.0247462,0.0157197,-0.124423,-0.0176634
22.09,10.6153,5.90058,0.619088,0.553606,0.0824655,0.0245694,0.0150428,-0.120103,-0.0177009
22.1,10.6208,5.9014,0.619332,0.553753,0.0812861,0.0243922,0.014366,-0.115783,-0.0177384
22.11,10.6264,5.90221,0.619575,0.553893,0.0801499,0.0242146,0.0136891,-0.111463,-0.017776
22.12,10.6319,5.903,0.619817,0.554026,0.0790568,0.0240367,0.0130122,-0.107143,-0.0178135
22.13,10.6374,5.90379,0.620056,0.554153,0.078007,0.0238584,0.0123353,-0.102823,-0.017851
22.14,10.643,5.90456,0.620294,0.554273,0.0770004,0.0236797,0.0116584,-0.0985029,-0.0178885
22.15,10.6485,5.90533,0.62053,0.554386,0.076037,0.0235006,0.0109815,-0.0941829,-0.0179261
22.16,10.6541,5.90608,0.620764,0.554493,0.0751167,0.0233211,0.0103047,-0.0898628,-0.0179636
22.17,10.6596,5.90683,0.620996,0.554592,0.0742397,0.0231413,0.00962778,-0.0855428,-0.0180011
22.18,10.6652,5.90757,0.621227,0.554685,0.0734059,0.0229611,0.0089509,-0.0812227,-0.0180386
22.19,10.6707,5.9083,0.621455,0.554771,0.0726152,0.0227805,0.00827401,-0.0769026,-0.0180762
22.2,10.6721,5.90847,0.62151,0.554791,0.0724304,0.0227368,0.00811021,-0.0758572,-0.0180853
22.21,10.6776,5.9092,0.621737,0.55487,0.071686,0.0225575,0.00772334,-0.0730262,-0.0177666
22.22,10.6831,5.90991,0.621962,0.554946,0.0709699,0.0223815,0.00733647,-0.0701952,-0.0174478
22.23,10.6887,5.91061,0.622185,0.555017,0.0702821,0.0222086,0.0069496,-0.0673642,-0.0171291
22.24,10.6942,5.91131,0.622406,0.555085,0.0696226,0.0220389,0.00656274,-0.0645331,-0.0168104
22.25,10.6998,5.91201,0.622625,0.555148,0.0689914,0.0218724,0.00617587,-0.0617021,-0.0164917
22.26,10.7054,5.91269,0.622843,0.555208,0.0683886,0.021709,0.005789,-0.0588711,-0.016173
22.27,10.7109,5.91338,0.62306,0.555264,0.067814,0.0215489,0.00540213,-0.0560401,-0.0158543
22.28,10.7165,5.91405,0.623274,0.555316,0.0672678,0.021392,0.00501526,-0.0532091,-0.0155356
22.29,10.722,5.91472,0.623487,0.555365,0.0667498,0.0212382,0.00462839,-0.0503781,-0.0152169
22.3,10.7276,5.91539,0.623699,0.555409,0.0662602,0.0210876,0.00424153,-0.0475471,-0.0148982
22.31,10.7331,5.91605,0.623909,0.555449,0.0657989,0.0209402,0.00385466,-0.0447161,-0.0145795
22.32,10.7387,5.9167,0.624118,0.555486,0.0653659,0.020796,0.00346779,-0.0418851,-0.0142608
22.33,10.7442,5.91735,0.624325,0.555519,0.0649612,0.020655,0.00308092,-0.039054,-0.0139421
22.34,10.7498,5.918,0.624531,0.555548,0.0645848,0.0205172,0.00269405,-0.036223,-0.0136234
22.35,10.7553,5.91865,0.624735,0.555573,0.0642367,0.0203825,0.00230719,-0.033392,-0.0133047
22.36,10.7609,5.91929,0.624939,0.555594,0.063917,0.0202511,0.00192032,-0.030561,-0.012986
22.37,10.7665,5.91992,0.62514,0.555611,0.0636255,0.0201228,0.00153345,-0.02773,-0.0126673
22.38,10.772,5.92056,0.625341,0.555624,0.0633624,0.0199977,0.00114658,-0.024899,-0.0123486
22.39,10.7776,5.92119,0.62554,0.555634,0.0631275,0.0198758,0.000759712,-0.022068,-0.0120299
22.4,10.7831,5.92182,0.625739,0.55564,0.062921,0.0197571,0.000372844,-0.019237,-0.0117112
22.41,10.7887,5.92245,0.625936,0.555641,0.0627428,0.0196416,-1.40241e-05,-0.016406,-0.0113925
22.42,10.7942,5.92308,0.626131,0.555639,0.0625929,0.0195293,-0.000400892,-0.013575,-0.0110738
22.43,10.7998,5.9237,0.626326,0.555633,0.0624713,0.0194201,-0.000787761,-0.0107439,-0.0107551
22.44,10.8053,5.92433,0.62652,0.555624,0.062378,0.0193142,-0.00117463,-0.00791293,-0.0104364
22.45,10.8109,5.92495,0.626712,0.55561,0.062313,0.0192114,-0.0015615,-0.00508192,-0.0101177
22.46,10.8165,5.92557,0.626904,0.555592,0.0622764,0.0191118,-0.00194837,-0.00225091,-0.00979896
22.47,10.822,5.92619,0.627095,0.555571,0.062268,0.0190154,-0.00233523,0.0005801,-0.00948026
22.48,10.8276,5.92682,0.627284,0.555546,0.062288,0.0189222,-0.0027221,0.00341111,-0.00916155
22.49,10.8331,5.92744,0.627473,0.555516,0.0623362,0.0188322,-0.00310897,0.00624212,-0.00884285
22.5,10.8387,5.92806,0.627661,0.555483,0.0624128,0.0187454,-0.00349584,0.00907313,-0.00852415
22.51,10.8442,5.92869,0.627848,0.555447,0.0625177,0.0186617,-0.00388271,0.0119041,-0.00820544
22.52,10.8498,5.92931,0.628034,0.555406,0.0626509,0.0185813,-0.00426957,0.0147352,-0.00788674
22.53,10.8553,5.92994,0.62822,0.555361,0.0628124,0.018504,-0.00465644,0.0175662,-0.00756804
22.54,10.8609,5.93057,0.628404,0.555313,0.0630022,0.0184299,-0.00504331,0.0203972,-0.00724933
22.55,10.8664,5.9312,0.628588,0.55526,0.0632203,0.018359,-0.00543018,0.0232282,-0.00693063
22.56,10.872,5.93184,0.628772,0.555204,0.0634668,0.0182913,-0.00581705,0.0260592,-0.00661193
22.57,10.8776,5.93247,0.628954,0.555144,0.0637415,0.0182268,-0.00620392,0.0288902,-0.00629322
22.58,10.8831,5.93311,0.629136,0.55508,0.0640446,0.0181654,-0.00659078,0.0317212,-0.00597452
22.59,10.8887,5.93375,0.629317,0.555012,0.0643759,0.0181073,-0.00697765,0.0345522,-0.00565581
22.6,10.8942,5.9344,0.629498,0.55494,0.0647356,0.0180523,-0.00736452,0.0373832,-0.00533711
22.61,10.8998,5.93505,0.629679,0.554865,0.0651236,0.0180005,-0.00775139,0.0402142,-0.00501841
22.62,10.9053,5.9357,0.629858,0.554785,0.0655399,0.0179519,-0.00813826,0.0430453,-0.0046997
22.63,10.9108,5.93636,0.630038,0.554702,0.0659845,0.0179065,-0.00852512,0.0458763,-0.004381
22.64,10.9164,5.93702,0.630216,0.554615,0.0664574,0.0178643,-0.00891199,0.0487073,-0.0040623
22.65,10.9219,5.93769,0.630395,0.554524,0.0669587,0.0178253,-0.00929886,0.0515383,-0.00374359
22.66,10.9275,5.93836,0.630573,0.554429,0.0674882,0.0177895,-0.00968573,0.0543693,-0.00342489
22.67,10.933,5.93904,0.630751,0.55433,0.068046,0.0177568,-0.0100726,0.0572003,-0.00310619
22.68,10.9386,5.93972,0.630928,0.554227,0.0686322,0.0177273,-0.0104595,0.0600313,-0.00278748
22.69,10.9441,5.94041,0.631105,0.554121,0.0692467,0.017701,-0.0108463,0.0628623,-0.00246878
22.7,10.9497,5.94111,0.631282,0.554011,0.0698894,0.017678,-0.0112332,0.0656933,-0.00215007
22.71,10.9552,5.94181,0.631459,0.553896,0.0705605,0.017658,-0.0116201,0.0685244,-0.00183137
22.72,10.9605,5.94248,0.631627,0.553784,0.0712272,0.017642,-0.0119892,0.0712253,-0.00152731
22.73,10.966,5.9432,0.631804,0.553661,0.0719297,0.0176313,-0.0124938,0.0692848,-0.000607875
22.74,10.9716,5.94392,0.63198,0.553534,0.0726129,0.0176299,-0.0129985,0.0673443,0.000311563
22.75,10.9771,5.94465,0.632156,0.553401,0.0732766,0.0176376,-0.0135032,0.0654038,0.001231
22.76,10.9826,5.94539,0.632333,0.553264,0.073921,0.0176545,-0.0140078,0.0634633,0.00215044
22.77,10.9882,5.94613,0.632509,0.553121,0.0745459,0.0176806,-0.0145125,0.0615229,0.00306987
22.78,10.9937,5.94688,0.632686,0.552973,0.0751514,0.0177159,-0.0150172,0.0595824,0.00398931
22.79,10.9992,5.94763,0.632864,0.552821,0.0757375,0.0177604,-0.0155218,0.0576419,0.00490875
22.8,11.0047,5.94839,0.633042,0.552663,0.0763042,0.0178141,-0.0160265,0.0557014,0.00582819
22.81,11.0103,5.94916,0.63322,0.5525,0.0768516,0.0178769,-0.0165312,0.0537609,0.00674762
22.82,11.0158,5.94993,0.633399,0.552332,0.0773795,0.017949,-0.0170358,0.0518204,0.00766706
22.83,11.0213,5.95071,0.633579,0.55216,0.077888,0.0180303,-0.0175405,0.04988,0.0085865
22.84,11.0268,5.95149,0.63376,0.551982,0.0783771,0.0181207,-0.0180451,0.0479395,0.00950594
22.85,11.0324,5.95227,0.633941,0.551799,0.0788468,0.0182204,-0.0185498,0.045999,0.0104254
22.86,11.0379,5.95307,0.634124,0.551611,0.079297,0.0183292,-0.0190545,0.0440585,0.0113448
22.87,11.0434,5.95386,0.634308,0.551418,0.0797279,0.0184473,-0.0195591,0.042118,0.0122642
22.88,11.0489,5.95466,0.634493,0.551219,0.0801394,0.0185745,-0.0200638,0.0401775,0.0131837
22.89,11.0544,5.95546,0.63468,0.551016,0.0805315,0.018711,-0.0205685,0.0382371,0.0141031
22.9,11.0599,5.95627,0.634867,0.550808,0.0809041,0.0188566,-0.0210731,0.0362966,0.0150226
22.91,11.0654,5.95708,0.635057,0.550595,0.0812574,0.0190114,-0.0215778,0.0343561,0.015942
22.92,11.0709,5.9579,0.635248,0.550376,0.0815913,0.0191754,-0.0220825,0.0324156,0.0168614
22.93,11.0764,5.95871,0.63544,0.550153,0.0819057,0.0193486,-0.0225871,0.0304751,0.0177809
22.94,11.0819,5.95953,0.635635,0.549925,0.0822008,0.0195311,-0.0230918,0.0285346,0.0187003
22.95,11.0874,5.96036,0.635831,0.549691,0.0824764,0.0197227,-0.0235965,0.0265942,0.0196197
22.96,11.0929,5.96118,0.636029,0.549453,0.0827327,0.0199234,-0.0241011,0.0246537,0.0205392
22.97,11.0984,5.96201,0.636229,0.549209,0.0829695,0.0201334,-0.0246058,0.0227132,0.0214586
22.98,11.1039,5.96284,0.636432,0.548961,0.0831869,0.0203526,-0.0251105,0.0207727,0.0223781
22.99,11.1094,5.96368,0.636636,0.548707,0.0833849,0.020581,-0.0256151,0.0188322,0.0232975
23,11.1149,5.96451,0.636843,0.548448,0.0835636,0.0208186,-0.0261198,0.0168917,0.0242169
23.01,11.1204,5.96535,0.637053,0.548185,0.0837228,0.0210653,-0.0266245,0.0149513,0.0251364
23.02,11.1258,5.96618,0.637265,0.547916,0.0838626,0.0213213,-0.0271291,0.0130108,0.0260558
23.03,11.1313,5.96702,0.637479,0.547642,0.083983,0.0215865,-0.0276338,0.0110703,0.0269752
23.04,11.1368,5.96786,0.637697,0.547363,0.084084,0.0218608,-0.0281385,0.00912981,0.0278947
23.05,11.1423,5.96871,0.637917,0.547079,0.0841656,0.0221443,-0.0286431,0.00718932,0.0288141
23.06,11.1477,5.96955,0.63814,0.54679,0.0842278,0.0224371,-0.0291478,0.00524884,0.0297336
23.07,11.1532,5.97039,0.638365,0.546496,0.0842706,0.022739,-0.0296525,0.00330836,0.030653
23.08,11.1587,5.97123,0.638594,0.546197,0.0842939,0.0230501,-0.0301571,0.00136787,0.0315724
23.09,11.1641,5.97208,0.638826,0.545893,0.0842979,0.0233705,-0.0306618,-0.00057261,0.0324919
23.1,11.1696,5.97292,0.639062,0.545584,0.0842825,0.0237,-0.0311664,-0.00251309,0.0334113
23.11,11.175,5.97376,0.6393,0.54527,0.0842477,0.0240387,-0.0316711,-0.00445358,0.0343307
23.12,11.1805,5.9746,0.639543,0.544951,0.0841934,0.0243866,-0.0321758,-0.00639406,0.0352502
23.13,11.1859,5.97544,0.639788,0.544626,0.0841198,0.0247437,-0.0326804,-0.00833454,0.0361696
23.14,11.1914,5.97629,0.640037,0.544297,0.0840267,0.02511,-0.0331851,-0.010275,0.0370891
23.15,11.1968,5.97713,0.64029,0.543963,0.0839143,0.0254855,-0.0336898,-0.0122155,0.0380085
23.16,11.2023,5.97796,0.640547,0.543623,0.0837824,0.0258702,-0.0341944,-0.014156,0.0389279
23.17,11.2077,5.9788,0.640808,0.543279,0.0836312,0.026264,-0.0346991,-0.0160965,0.0398474
23.18,11.2131,5.97964,0.641073,0.542929,0.0834605,0.0266671,-0.0352038,-0.018037,0.0407668
23.19,11.2186,5.98047,0.641341,0.542575,0.0832704,0.0270794,-0.0357084,-0.0199774,0.0416862
23.2,11.224,5.9813,0.641614,0.542215,0.0830609,0.0275008,-0.0362131,-0.0219179,0.0426057
23.21,11.2294,5.98213,0.641891,0.54185,0.0828321,0.0279315,-0.0367178,-0.0238584,0.0435251
23.22,11.2348,5.98296,0.642173,0.541481,0.0825838,0.0283713,-0.0372224,-0.0257989,0.0444446
23.23,11.2402,5.98378,0.642459,0.541106,0.0823161,0.0288204,-0.0377271,-0.0277394,0.045364
23.24,11.2456,5.9846,0.642749,0.540726,0.082029,0.0292786,-0.0382318,-0.0296799,0.0462834
23.25,11.251,5.98542,0.643042,0.540344,0.0817247,0.0297427,-0.0387329,-0.0316067,0.0471964
23.26,11.2564,5.98623,0.643342,0.539961,0.0814184,0.0302046,-0.0379838,-0.0296643,0.0451678
23.27,11.2618,5.98705,0.643646,0.539584,0.0811314,0.0306461,-0.0372348,-0.0277219,0.0431392
23.28,11.2672,5.98786,0.643955,0.539216,0.0808639,0.0310673,-0.0364858,-0.0257796,0.0411106
23.29,11.2726,5.98866,0.644268,0.538855,0.0806158,0.0314683,-0.0357367,-0.0238372,0.039082
23.3,11.278,5.98947,0.644584,0.538501,0.0803872,0.031849,-0.0349877,-0.0218948,0.0370534
23.31,11.2834,5.99027,0.644904,0.538155,0.0801779,0.0322094,-0.0342386,-0.0199524,0.0350248
23.32,11.2887,5.99107,0.645228,0.537816,0.0799881,0.0325495,-0.0334896,-0.01801,0.0329962
23.33,11.2941,5.99187,0.645555,0.537485,0.0798177,0.0328693,-0.0327405,-0.0160676,0.0309676
23.34,11.2995,5.99267,0.645886,0.537161,0.0796668,0.0331688,-0.0319915,-0.0141253,0.028939
23.35,11.3049,5.99346,0.646219,0.536845,0.0795352,0.0334481,-0.0312424,-0.0121829,0.0269104
23.36,11.3102,5.99426,0.646554,0.536537,0.0794231,0.033707,-0.0304934,-0.0102405,0.0248818
23.37,11.3156,5.99505,0.646893,0.536235,0.0793304,0.0339457,-0.0297443,-0.00829811,0.0228533
23.38,11.321,5.99585,0.647233,0.535942,0.0792571,0.0341641,-0.0289953,-0.00635572,0.0208247
23.39,11.3263,5.99664,0.647576,0.535656,0.0792033,0.0343622,-0.0282463,-0.00441334,0.0187961
23.4,11.3317,5.99743,0.647921,0.535377,0.0791689,0.03454,-0.0274972,-0.00247095,0.0167675
23.41,11.337,5.99822,0.648267,0.535106,0.0791539,0.0346976,-0.0267482,-0.000528571,0.0147389
23.42,11.3424,5.99901,0.648614,0.534842,0.0791583,0.0348348,-0.0259991,0.00141381,0.0127103
23.43,11.3477,5.9998,0.648963,0.534586,0.0791822,0.0349518,-0.0252501,0.0033562,0.0106817
23.44,11.3531,6.0006,0.649313,0.534337,0.0792254,0.0350484,-0.024501,0.00529858,0.00865308
23.45,11.3584,6.00139,0.649664,0.534096,0.0792881,0.0351248,-0.023752,0.00724096,0.00662448
23.46,11.3637,6.00218,0.650016,0.533862,0.0793703,0.0351809,-0.0230029,0.00918335,0.00459589
23.47,11.3691,6.00298,0.650368,0.533636,0.0794718,0.0352167,-0.0222539,0.0111257,0.00256729
23.48,11.3744,6.00377,0.65072,0.533417,0.0795928,0.0352323,-0.0215049,0.0130681,0.000538693
23.49,11.3797,6.00457,0.651072,0.533205,0.0797332,0.0352275,-0.0207558,0.0150105,-0.0014899
23.5,11.3851,6.00537,0.651425,0.533002,0.079893,0.0352025,-0.0200068,0.0169529,-0.0035185
23.51,11.3904,6.00617,0.651776,0.532805,0.0800722,0.0351571,-0.0192577,0.0188953,-0.0055471
23.52,11.3957,6.00697,0.652128,0.532616,0.0802709,0.0350915,-0.0185087,0.0208376,-0.00757569
23.53,11.4011,6.00777,0.652478,0.532435,0.080489,0.0350056,-0.0177596,0.02278,-0.00960429
23.54,11.4064,6.00858,0.652828,0.532261,0.0807265,0.0348994,-0.0170106,0.0247224,-0.0116329
23.55,11.4117,6.00939,0.653176,0.532095,0.0809834,0.034773,-0.0162615,0.0266648,-0.0136615
23.56,11.417,6.0102,0.653523,0.531936,0.0812598,0.0346262,-0.0155125,0.0286072,-0.0156901
23.57,11.4223,6.01101,0.653869,0.531785,0.0815556,0.0344592,-0.0147635,0.0305496,-0.0177187
23.58,11.4277,6.01183,0.654212,0.531641,0.0818708,0.0342718,-0.0140144,0.0324919,-0.0197473
23.59,11.433,6.01265,0.654554,0.531504,0.0822054,0.0340642,-0.0132654,0.0344343,-0.0217759
23.6,11.437,6.01327,0.654809,0.531407,0.0824691,0.0338952,-0.0127036,0.0358912,-0.0232974
23.61,11.4423,6.01409,0.655147,0.531284,0.0828111,0.0336623,-0.0119557,0.0325045,-0.0232734
23.62,11.4476,6.01492,0.655482,0.531168,0.0831192,0.0334297,-0.0112079,0.0291178,-0.0232495
23.63,11.4529,6.01576,0.655815,0.53106,0.0833935,0.0331973,-0.01046,0.0257311,-0.0232256
23.64,11.4582,6.01659,0.656146,0.530959,0.0836338,0.0329652,-0.00971217,0.0223444,-0.0232017
23.65,11.4635,6.01743,0.656474,0.530865,0.0838404,0.0327333,-0.00896433,0.0189577,-0.0231778
23.66,11.4688,6.01827,0.656801,0.530779,0.084013,0.0325017,-0.00821648,0.015571,-0.0231538
23.67,11.4741,6.01911,0.657124,0.530701,0.0841518,0.0322702,-0.00746863,0.0121843,-0.0231299
23.68,11.4794,6.01995,0.657446,0.53063,0.0842567,0.0320391,-0.00672078,0.00879764,-0.023106
23.69,11.4847,6.02079,0.657765,0.530567,0.0843277,0.0318081,-0.00597294,0.00541095,-0.0230821
23.7,11.4901,6.02164,0.658082,0.530511,0.0843649,0.0315774,-0.00522509,0.00202426,-0.0230582
23.71,11.4954,6.02248,0.658397,0.530462,0.0843682,0.031347,-0.00447724,-0.00136244,-0.0230342
23.72,11.5007,6.02332,0.658709,0.530421,0.0843377,0.0311167,-0.00372939,-0.00474913,-0.0230103
23.73,11.506,6.02417,0.659019,0.530387,0.0842732,0.0308867,-0.00298155,-0.00813582,-0.0229864
23.74,11.5113,6.02501,0.659327,0.530361,0.0841749,0.030657,-0.0022337,-0.0115225,-0.0229625
23.75,11.5166,6.02585,0.659632,0.530343,0.0840428,0.0304275,-0.00148585,-0.0149092,-0.0229385
23.76,11.5219,6.02669,0.659935,0.530332,0.0838768,0.0301982,-0.000738004,-0.0182959,-0.0229146
23.77,11.5272,6.02753,0.660236,0.530328,0.0836769,0.0299692,9.84306e-06,-0.0216826,-0.0228907
23.78,11.5325,6.02836,0.660535,0.530332,0.0834431,0.0297404,0.000757691,-0.0250693,-0.0228668
23.79,11.5378,6.0292,0.660831,0.530343,0.0831755,0.0295119,0.00150554,-0.028456,-0.0228429
23.8,11.5431,6.03003,0.661125,0.530362,0.082874,0.0292836,0.00225339,-0.0318427,-0.0228189
23.81,11.5484,6.03085,0.661417,0.530388,0.0825386,0.0290555,0.00300123,-0.0352293,-0.022795
23.82,11.5537,6.03168,0.661706,0.530422,0.0821694,0.0288277,0.00374908,-0.038616,-0.0227711
23.83,11.559,6.0325,0.661993,0.530463,0.0817663,0.0286001,0.00449693,-0.0420027,-0.0227472
23.84,11.5643,6.03331,0.662278,0.530512,0.0813293,0.0283727,0.00524478,-0.0453894,-0.0227233
23.85,11.5696,6.03412,0.662561,0.530568,0.0808585,0.0281456,0.00599262,-0.0487761,-0.0226993
23.86,11.5749,6.03493,0.662841,0.530632,0.0803538,0.0279187,0.00674047,-0.0521628,-0.0226754
23.87,11.5802,6.03573,0.663119,0.530703,0.0798153,0.0276921,0.00748832,-0.0555495,-0.0226515
23.88,11.5855,6.03653,0.663395,0.530782,0.0792428,0.0274657,0.00823617,-0.0589362,-0.0226276
23.89,11.5908,6.03732,0.663668,0.530868,0.0786365,0.0272395,0.00898401,-0.0623229,-0.0226036
23.9,11.5962,6.0381,0.66394,0.530961,0.0779964,0.0270136,0.00973186,-0.0657096,-0.0225797
23.91,11.6015,6.03888,0.664209,0.531062,0.0773223,0.0267879,0.0104797,-0.0690963,-0.0225558
23.92,11.6068,6.03965,0.664475,0.531171,0.0766144,0.0265625,0.0112276,-0.072483,-0.0225319
23.93,11.6121,6.04041,0.66474,0.531287,0.0758727,0.0263373,0.0119754,-0.0758696,-0.022508
23.94,11.6174,6.04116,0.665002,0.53141,0.0750971,0.0261124,0.0127232,-0.0792563,-0.022484
23.95,11.6217,6.04176,0.665211,0.531515,0.0744514,0.0259323,0.0133223,-0.081969,-0.0224649
23.96,11.627,6.0425,0.665469,0.531648,0.0736344,0.0257159,0.0133984,-0.0814256,-0.0208258
23.97,11.6323,6.04323,0.665725,0.531783,0.0728228,0.0255158,0.0134746,-0.0808821,-0.0191867
23.98,11.6376,6.04396,0.665979,0.531918,0.0720167,0.0253321,0.0135507,-0.0803387,-0.0175477
23.99,11.6429,6.04467,0.666232,0.532054,0.0712161,0.0251649,0.0136269,-0.0797952,-0.0159086
24,11.6482,6.04538,0.666483,0.53219,0.0704208,0.025014,0.013703,-0.0792517,-0.0142695
24.01,11.6536,6.04608,0.666732,0.532328,0.069631,0.0248795,0.0137792,-0.0787083,-0.0126304
24.02,11.6589,6.04678,0.66698,0.532466,0.0688467,0.0247614,0.0138553,-0.0781648,-0.0109913
24.03,11.6642,6.04746,0.667227,0.532605,0.0680677,0.0246596,0.0139315,-0.0776214,-0.00935227
24.04,11.6695,6.04814,0.667473,0.532745,0.0672942,0.0245743,0.0140076,-0.0770779,-0.0077132
24.05,11.6749,6.04881,0.667719,0.532885,0.0665262,0.0245054,0.0140838,-0.0765345,-0.00607412
24.06,11.6802,6.04947,0.667964,0.533026,0.0657636,0.0244528,0.0141599,-0.075991,-0.00443504
24.07,11.6855,6.05012,0.668208,0.533168,0.0650064,0.0244167,0.0142361,-0.0754476,-0.00279597
24.08,11.6909,6.05077,0.668452,0.533311,0.0642546,0.0243969,0.0143122,-0.0749041,-0.00115689
24.09,11.6962,6.05141,0.668696,0.533454,0.0635083,0.0243935,0.0143884,-0.0743607,0.000482184
24.1,11.7015,6.05204,0.66894,0.533599,0.0627674,0.0244066,0.0144645,-0.0738172,0.00212126
24.11,11.7069,6.05266,0.669184,0.533744,0.0620319,0.024436,0.0145407,-0.0732737,0.00376034
24.12,11.7122,6.05328,0.669429,0.533889,0.0613019,0.0244818,0.0146168,-0.0727303,0.00539941
24.13,11.7176,6.05389,0.669674,0.534036,0.0605773,0.024544,0.014693,-0.0721868,0.00703849
24.14,11.7229,6.05449,0.66992,0.534183,0.0598582,0.0246225,0.0147691,-0.0716434,0.00867757
24.15,11.7282,6.05508,0.670166,0.534331,0.0591445,0.0247175,0.0148453,-0.0710999,0.0103166
24.16,11.7336,6.05567,0.670414,0.53448,0.0584362,0.0248289,0.0149214,-0.0705565,0.0119557
24.17,11.7389,6.05625,0.670663,0.53463,0.0577333,0.0249566,0.0149976,-0.070013,0.0135948
24.18,11.7443,6.05683,0.670913,0.53478,0.0570359,0.0251008,0.0150737,-0.0694696,0.0152339
24.19,11.7496,6.05739,0.671165,0.534931,0.0563439,0.0252613,0.0151499,-0.0689261,0.0168729
